31, -0.33209518535966925, 3.095490644207741
32, -0.3321710463051734, 3.095280652581512
33, -0.33224016336324536, 3.0950725577440625
34, -0.33230341351218345, 3.0947116773223855
35, -0.3323610906998784, 3.0947669411956755
36, -0.33241432790331693, 3.0943703256068513
37, -0.3324632030632375, 3.0941962719355507
38, -0.3325082775733297, 3.0940470288889004
2118743977546, 3.1425023136312062
10, -0.3218081438664169, 3.132906782913171
11, -0.32375251133085414, 3.125314529042992
12, -0.32524455575935995, 3.1199554840002595
13, -0.3264157356222346, 3.11572994675717
14, -0.32735169520817803, 3.1122326027829508
15, -0.3281104492297231, 3.109474400333137
16, -0.32873418161310897, 3.107180386603796
17, -0.3292520322501308, 3.1056205143983955
18, -0.32968826295476983, 3.1039492631374848
19, -0.33005830988217066, 3.102537251259171
20, -0.33037504412296104, 3.1012466382601964
21, -0.3306477694070386, 3.1003059462601876
22, -0.3308838079436633, 3.099957425438871
23, -0.33109067356986566, 3.0992768507262194
24, -0.3312726526972136, 3.0985273606411905
25, -0.3314335650436494, 3.097716222284705
26, -0.33157598017338286, 3.097336225503262
27, -0.3317031430316052, 3.096851583461512
28, -0.33181685074380074, 3.0965772867838934
29, -0.3319192475980866, 3.096149671408277
30, -0.3320115253352081, 3.095880736813478
31, -0.33209514297136755, 3.095543982516817
32, -0.33217105944754716, 3.0952630429905756
33, -0.3322402578505184, 3.094938011128338
34, -0.332303414960613, 3.0947094859417876
35, -0.3323611676460298, 3.0946438382258563
36, -0.3324143632408675, 3.0943105357631553
37, -0.3324631787027569, 3.0942397833602193
38, -0.3325082839804493, 3.0940349677751433
39, -0.3325499620107176, 3.09386754253617
40, -0.33258851957360536, 3.0938008681672047
41, -0.3326242842514183, 3.0937770804677793
42, -0.3326576419193965, 3.093511898401496
43, -0.3326886479900737, 3.0933899939642338
44, -0.33271755637084577, 3.0933080766273853
45, -0.3327445495695056, 3.093270432896444
46, -0.33276985645403734, 3.0931001931861752
47, -0.3327935374661961, 3.093023871977202
48, -0.3328157989609236, 3.092827174307399
49, -0.3328366285058135, 3.0929003404121036
50, -0.33285623438611367, 3.0929446660798945
51, -0.33287476326067444, 3.0927830680375674
52, -0.33289218901335216, 3.092786294780444
53, -0.33290868912097316, 3.0926129011865418
54, -0.33292424860464287, 3.092569304042189
55, -0.332938944907358, 3.0926215350091875
56, -0.3329528946212571, 3.0925463074529356
57, -0.33296616047592575, 3.092292675803769
58, -0.3329786447447986, 3.092484842700083
59, -0.33299056987262077, 3.0923698034411133
60, -0.3330018972681782, 3.092289567799192
61, -0.33301267336748064, 3.0922082556578556
62, -0.33302291884094076, 3.092198312295605
63, -0.33303266979800406, 3.0922477322399518
64, -0.33304202891860535, 3.0919752501892863
65, -0.3330508471468776, 3.0923186834578265
66, -0.33305935852669283, 3.092157932861568
67, -0.3330674571990945, 3.092199539830285
68, -0.3330752392489804, 3.0920175346698717
69, -0.3330826399828475, 3.092117083054354
70, -0.3330897469912697, 3.0920869984303208
71, -0.3330965807523501, 3.0918967893647635
72, -0.3331030948341138, 3.091955226729381
73, -0.3331093683272362, 3.09184275766668
74, -0.3331153246315387, 3.092190117574898
75, -0.3331211636303102, 3.091674293619278
76, -0.33312668154477143, 3.091843963402296
77, -0.33313200792743114, 3.091848718541558
78, -0.3331371324412489, 3.0918425934935914
79, -0.3331420717655782, 3.0917723426756
80, -0.3331468067480323, 3.0918714607463755
81, -0.33315138552702617, 3.0918199549805094
82, -0.3331557920407078, 3.091820010719587
83, -0.3331600609723091, 3.0916367029150273
84, -0.3331641246048216, 3.0919443887162066
85, -0.333168132185957, 3.0914470738313695
86, -0.33317193259021777, 3.091599118298027
87, -0.3331756060841739, 3.091721164523448
88, -0.3331791882208628, 3.091513172807827
89, -0.3331826119177762, 3.0916980817768773
90, -0.3331859166986664, 3.091943219621159
91, -0.3331891563798445, 3.0917282874602066
92, -0.33319227749841507, 3.0916601160728456
93, -0.3331952917923914, 3.0916672313511753
94, -0.3331982121250443, 3.09165570117126
95, -0.3332010542585556, 3.0914867916473745
96, -0.3332037734783317, 3.0917297787385953
97, -0.3332064529935997, 3.0914403176785195
98, -0.33320901708449674, 3.091569498071866
99, -0.33321152865077597, 3.0913862161529004
100, -0.3332139408831012, 3.0915176020758897
